"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","pol_ha","pct_areapo","area_ha","classe","year"
"17","1716505","NORTE","TO","TOCANTINS","PEDRO AFONSO","CERRADO","1","1","201090.20000000001","169.90400956400","0.00084491442","5.56317522","15","2018"
"17","1716505","NORTE","TO","TOCANTINS","PEDRO AFONSO","CERRADO","1","1","201090.20000000001","169.90400956400","0.00084491442","0.08830061","19","2018"
"17","1713809","NORTE","TO","TOCANTINS","PALMEIRAS DO TOCANTINS","CERRADO","1","1","74789.80000000000","74789.82109760000","1.00000028209","2133.82294721","33","2018"
"17","1716653","NORTE","TO","TOCANTINS","PEQUIZEIRO","CERRADO","1","1","120979.80000000000","31268.46631570000","0.25846022489","234.42322619","19","2018"
"17","1716653","NORTE","TO","TOCANTINS","PEQUIZEIRO","CERRADO","1","1","120979.80000000000","31268.46631570000","0.25846022489","54.55536175","24","2018"
"17","1716653","NORTE","TO","TOCANTINS","PEQUIZEIRO","CERRADO","1","1","120979.80000000000","31268.46631570000","0.25846022489","28.56070494","25","2018"
"17","1718550","NORTE","TO","TOCANTINS","RIACHINHO","CERRADO","1","1","51747.80000000000","2408.30903425000","0.04653935113","642.63137942","3","2018"
"17","1718550","NORTE","TO","TOCANTINS","RIACHINHO","CERRADO","1","1","51747.80000000000","2408.30903425000","0.04653935113","614.56269972","4","2018"
"17","1711902","NORTE","TO","TOCANTINS","LAGOA DA CONFUSÃO","CERRADO","1","1","1056468.30000000005","1056270.61126999999","0.99981287775","244379.32912924","3","2018"
"17","1711902","NORTE","TO","TOCANTINS","LAGOA DA CONFUSÃO","CERRADO","1","1","1056468.30000000005","1056270.61126999999","0.99981287775","144647.31302424","4","2018"
"17","1711902","NORTE","TO","TOCANTINS","LAGOA DA CONFUSÃO","CERRADO","1","1","1056468.30000000005","1056270.61126999999","0.99981287775","565574.57903422","12","2018"
"17","1711902","NORTE","TO","TOCANTINS","LAGOA DA CONFUSÃO","CERRADO","1","1","1056468.30000000005","1056270.61126999999","0.99981287775","10139.14142473","13","2018"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","126757.15925100000","0.99961483882","77.01410432","33","2018"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","126757.15925100000","0.99961483882","32946.34021791","3","2018"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","126757.15925100000","0.99961483882","30809.92841026","4","2018"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","126757.15925100000","0.99961483882","5313.26589118","12","2018"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","126757.15925100000","0.99961483882","54453.18068092","15","2018"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","126757.15925100000","0.99961483882","719.74985491","19","2018"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","126757.15925100000","0.99961483882","1650.67503110","24","2018"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","1","1","126806.00000000000","126757.15925100000","0.99961483882","781.78535854","25","2018"
"17","1713809","NORTE","TO","TOCANTINS","PALMEIRAS DO TOCANTINS","CERRADO","1","1","74789.80000000000","74789.82109760000","1.00000028209","19820.93481044","12","2018"
"17","1713809","NORTE","TO","TOCANTINS","PALMEIRAS DO TOCANTINS","CERRADO","1","1","74789.80000000000","74789.82109760000","1.00000028209","1137.34794115","13","2018"
"17","1713809","NORTE","TO","TOCANTINS","PALMEIRAS DO TOCANTINS","CERRADO","1","1","74789.80000000000","74789.82109760000","1.00000028209","4942.38235366","15","2018"
"21","2107001","NORDESTE","MA","MARANHÃO","MONTES ALTOS","CERRADO","1","1","148833.60000000001","148833.64946200000","1.00000033233","58922.27312407","3","2018"
"21","2107001","NORDESTE","MA","MARANHÃO","MONTES ALTOS","CERRADO","1","1","148833.60000000001","148833.64946200000","1.00000033233","30888.47422866","4","2018"
"21","2107001","NORDESTE","MA","MARANHÃO","MONTES ALTOS","CERRADO","1","1","148833.60000000001","148833.64946200000","1.00000033233","9073.85959597","12","2018"
"21","2107001","NORDESTE","MA","MARANHÃO","MONTES ALTOS","CERRADO","1","1","148833.60000000001","148833.64946200000","1.00000033233","7659.15862148","13","2018"
"21","2107001","NORDESTE","MA","MARANHÃO","MONTES ALTOS","CERRADO","1","1","148833.60000000001","148833.64946200000","1.00000033233","35907.92668966","15","2018"
"21","2107001","NORDESTE","MA","MARANHÃO","MONTES ALTOS","CERRADO","1","1","148833.60000000001","148833.64946200000","1.00000033233","94.64037908","24","2018"
"21","2107001","NORDESTE","MA","MARANHÃO","MONTES ALTOS","CERRADO","1","1","148833.60000000001","148833.64946200000","1.00000033233","106.55787009","25","2018"
"17","1711902","NORTE","TO","TOCANTINS","LAGOA DA CONFUSÃO","CERRADO","1","1","1056468.30000000005","1056270.61126999999","0.99981287775","35225.17787936","15","2018"
"17","1711902","NORTE","TO","TOCANTINS","LAGOA DA CONFUSÃO","CERRADO","1","1","1056468.30000000005","1056270.61126999999","0.99981287775","39970.03939160","19","2018"
"17","1715705","NORTE","TO","TOCANTINS","PALMEIRANTE","CERRADO","1","1","264081.59999999998","264081.56680799997","0.99999987431","198.78796884","9","2018"
"17","1718550","NORTE","TO","TOCANTINS","RIACHINHO","CERRADO","1","1","51747.80000000000","2408.30903425000","0.04653935113","5.68627157","9","2018"
"17","1713809","NORTE","TO","TOCANTINS","PALMEIRAS DO TOCANTINS","CERRADO","1","1","74789.80000000000","74789.82109760000","1.00000028209","377.97990249","19","2018"
"17","1718550","NORTE","TO","TOCANTINS","RIACHINHO","CERRADO","1","1","51747.80000000000","2408.30903425000","0.04653935113","371.74041867","12","2018"
"17","1718550","NORTE","TO","TOCANTINS","RIACHINHO","CERRADO","1","1","51747.80000000000","2408.30903425000","0.04653935113","668.06417373","13","2018"
"17","1718204","NORTE","TO","TOCANTINS","PORTO NACIONAL","CERRADO","1","1","444991.70000000001","276.68194443600","0.00062176878","20.60679196","33","2018"
"17","1718204","NORTE","TO","TOCANTINS","PORTO NACIONAL","CERRADO","1","1","444991.70000000001","276.68194443600","0.00062176878","180.49941923","3","2018"
"17","1715705","NORTE","TO","TOCANTINS","PALMEIRANTE","CERRADO","1","1","264081.59999999998","264081.56680799997","0.99999987431","56396.55366020","12","2018"
"17","1715705","NORTE","TO","TOCANTINS","PALMEIRANTE","CERRADO","1","1","264081.59999999998","264081.56680799997","0.99999987431","4137.11310157","13","2018"
"17","1715705","NORTE","TO","TOCANTINS","PALMEIRANTE","CERRADO","1","1","264081.59999999998","264081.56680799997","0.99999987431","64798.28305754","15","2018"
"17","1718204","NORTE","TO","TOCANTINS","PORTO NACIONAL","CERRADO","1","1","444991.70000000001","276.68194443600","0.00062176878","21.99883741","4","2018"
"17","1718402","NORTE","TO","TOCANTINS","PRESIDENTE KENNEDY","CERRADO","1","1","77042.30000000000","54959.81649990000","0.71337195930","6.27966773","33","2018"
"17","1718402","NORTE","TO","TOCANTINS","PRESIDENTE KENNEDY","CERRADO","1","1","77042.30000000000","54959.81649990000","0.71337195930","15459.38802698","3","2018"
"17","1718402","NORTE","TO","TOCANTINS","PRESIDENTE KENNEDY","CERRADO","1","1","77042.30000000000","54959.81649990000","0.71337195930","10917.36460113","4","2018"
"17","1718402","NORTE","TO","TOCANTINS","PRESIDENTE KENNEDY","CERRADO","1","1","77042.30000000000","54959.81649990000","0.71337195930","7639.55077833","12","2018"
"17","1718402","NORTE","TO","TOCANTINS","PRESIDENTE KENNEDY","CERRADO","1","1","77042.30000000000","54959.81649990000","0.71337195930","19707.97902642","15","2018"
"17","1718402","NORTE","TO","TOCANTINS","PRESIDENTE KENNEDY","CERRADO","1","1","77042.30000000000","54959.81649990000","0.71337195930","536.37819114","19","2018"
"17","1718204","NORTE","TO","TOCANTINS","PORTO NACIONAL","CERRADO","1","1","444991.70000000001","276.68194443600","0.00062176878","42.50723476","15","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","412.03799071","33","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","6200.48454006","3","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","2127.96954151","4","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","106.71362792","12","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","261.66021705","13","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","19070.59550353","15","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","0.26703358","19","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","95.77699161","24","2018"
"17","1718303","NORTE","TO","TOCANTINS","PRAIA NORTE","CERRADO","1","1","28905.40000000000","28905.39660710000","0.99999988262","44.23882774","25","2018"
"17","1715705","NORTE","TO","TOCANTINS","PALMEIRANTE","CERRADO","1","1","264081.59999999998","264081.56680799997","0.99999987431","77.83533341","24","2018"
"17","1715705","NORTE","TO","TOCANTINS","PALMEIRANTE","CERRADO","1","1","264081.59999999998","264081.56680799997","0.99999987431","7400.37270284","25","2018"
"17","1718402","NORTE","TO","TOCANTINS","PRESIDENTE KENNEDY","CERRADO","1","1","77042.30000000000","54959.81649990000","0.71337195930","83.83654336","24","2018"
"17","1718451","NORTE","TO","TOCANTINS","PUGMIL","CERRADO","1","1","40183.40000000000","40008.90356710000","0.99565749954","51.62936948","33","2018"
"17","1718451","NORTE","TO","TOCANTINS","PUGMIL","CERRADO","1","1","40183.40000000000","40008.90356710000","0.99565749954","8963.33061976","3","2018"
"17","1718451","NORTE","TO","TOCANTINS","PUGMIL","CERRADO","1","1","40183.40000000000","40008.90356710000","0.99565749954","9476.59281258","4","2018"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","1","1","637303.00000000000","523.02902896700","0.00082069130","8.59321296","33","2018"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","1","1","637303.00000000000","523.02902896700","0.00082069130","279.70867351","3","2018"
"17","1718451","NORTE","TO","TOCANTINS","PUGMIL","CERRADO","1","1","40183.40000000000","40008.90356710000","0.99565749954","2095.49142730","12","2018"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","1","1","637303.00000000000","523.02902896700","0.00082069130","184.33763155","4","2018"
"17","1718451","NORTE","TO","TOCANTINS","PUGMIL","CERRADO","1","1","40183.40000000000","40008.90356710000","0.99565749954","15948.89529247","15","2018"
"17","1718451","NORTE","TO","TOCANTINS","PUGMIL","CERRADO","1","1","40183.40000000000","40008.90356710000","0.99565749954","3053.78579418","19","2018"
"21","2109551","NORDESTE","MA","MARANHÃO","RIBAMAR FIQUENE","CERRADO","1","1","73383.00000000000","73382.99574470001","0.99999994201","62.06013265","19","2018"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","1","1","637303.00000000000","523.02902896700","0.00082069130","23.04570221","12","2018"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","1","1","637303.00000000000","523.02902896700","0.00082069130","1.86159270","15","2018"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","1","1","637303.00000000000","523.02902896700","0.00082069130","23.73715386","19","2018"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","1","1","637303.00000000000","523.02902896700","0.00082069130","0.35424751","25","2018"
"17","1718550","NORTE","TO","TOCANTINS","RIACHINHO","CERRADO","1","1","51747.80000000000","2408.30903425000","0.04653935113","91.86813661","15","2018"
"17","1718550","NORTE","TO","TOCANTINS","RIACHINHO","CERRADO","1","1","51747.80000000000","2408.30903425000","0.04653935113","13.14973603","25","2018"
"21","2109551","NORDESTE","MA","MARANHÃO","RIBAMAR FIQUENE","CERRADO","1","1","73383.00000000000","73382.99574470001","0.99999994201","84.75224725","24","2018"
"21","2109551","NORDESTE","MA","MARANHÃO","RIBAMAR FIQUENE","CERRADO","1","1","73383.00000000000","73382.99574470001","0.99999994201","196.69454082","25","2018"
"21","2109007","NORDESTE","MA","MARANHÃO","PORTO FRANCO","CERRADO","1","1","141749.29999999999","141749.30477700001","1.00000003370","120.74945504","19","2018"
"17","1718709","NORTE","TO","TOCANTINS","RIO DOS BOIS","CERRADO","1","1","84506.50000000000","84504.61309060000","0.99997767143","40.50369561","24","2018"
"17","1718709","NORTE","TO","TOCANTINS","RIO DOS BOIS","CERRADO","1","1","84506.50000000000","84504.61309060000","0.99997767143","753.54271634","25","2018"
"21","2109007","NORDESTE","MA","MARANHÃO","PORTO FRANCO","CERRADO","1","1","141749.29999999999","141749.30477700001","1.00000003370","550.41969913","24","2018"
"21","2109007","NORDESTE","MA","MARANHÃO","PORTO FRANCO","CERRADO","1","1","141749.29999999999","141749.30477700001","1.00000003370","482.21734066","25","2018"
"17","1720002","NORTE","TO","TOCANTINS","SANTA TEREZINHA DO TOCANTINS","CERRADO","1","1","26967.70000000000","26967.68481360000","0.99999943687","6.75266684","33","2018"
"17","1720002","NORTE","TO","TOCANTINS","SANTA TEREZINHA DO TOCANTINS","CERRADO","1","1","26967.70000000000","26967.68481360000","0.99999943687","9620.80984860","3","2018"
"17","1720002","NORTE","TO","TOCANTINS","SANTA TEREZINHA DO TOCANTINS","CERRADO","1","1","26967.70000000000","26967.68481360000","0.99999943687","9211.10822704","4","2018"
"17","1718501","NORTE","TO","TOCANTINS","RECURSOLÂNDIA","CERRADO","1","1","221666.29999999999","27511.54783690000","0.12411245118","127.16650607","19","2018"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","21173.82898310000","0.95253178204","17.35724319","13","2018"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","21173.82898310000","0.95253178204","1560.10474102","15","2018"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","21173.82898310000","0.95253178204","3.02665326","24","2018"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","21173.82898310000","0.95253178204","7.21048852","25","2018"
"17","1718501","NORTE","TO","TOCANTINS","RECURSOLÂNDIA","CERRADO","1","1","221666.29999999999","27511.54783690000","0.12411245118","69.10838130","25","2018"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","21173.82898310000","0.95253178204","2.67048074","33","2018"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","21173.82898310000","0.95253178204","2123.58840437","3","2018"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","21173.82898310000","0.95253178204","384.44327780","4","2018"
"17","1718808","NORTE","TO","TOCANTINS","SAMPAIO","CERRADO","1","1","22229.00000000000","21173.82898310000","0.95253178204","14.77653539","12","2018"
"17","1718709","NORTE","TO","TOCANTINS","RIO DOS BOIS","CERRADO","1","1","84506.50000000000","84504.61309060000","0.99997767143","805.71304273","33","2018"
"21","2109551","NORDESTE","MA","MARANHÃO","RIBAMAR FIQUENE","CERRADO","1","1","73383.00000000000","73382.99574470001","0.99999994201","1450.23136961","33","2018"
"17","1718709","NORTE","TO","TOCANTINS","RIO DOS BOIS","CERRADO","1","1","84506.50000000000","84504.61309060000","0.99997767143","9641.08729891","3","2018"
"17","1717503","NORTE","TO","TOCANTINS","PIUM","CERRADO","1","1","1001376.59999999998","1001320.84002999996","0.99994431668","147.23800001","24","2018"
"17","1717503","NORTE","TO","TOCANTINS","PIUM","CERRADO","1","1","1001376.59999999998","1001320.84002999996","0.99994431668","1994.99896521","25","2018"
"17","1720002","NORTE","TO","TOCANTINS","SANTA TEREZINHA DO TOCANTINS","CERRADO","1","1","26967.70000000000","26967.68481360000","0.99999943687","12.17153781","19","2018"
"17","1720002","NORTE","TO","TOCANTINS","SANTA TEREZINHA DO TOCANTINS","CERRADO","1","1","26967.70000000000","26967.68481360000","0.99999943687","22.92322456","24","2018"
"17","1720101","NORTE","TO","TOCANTINS","SÃO BENTO DO TOCANTINS","CERRADO","1","1","110590.00000000000","102006.62156900000","0.92238558250","157.47987956","19","2018"
